Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83	OFEgDays	OFLrDays	OFPuDays	OFAdDays	OfPupSum	DamFrSum	PrcntAtkd
OliveGIS	30set19	19:09:59	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	5479	12	31	1994	2639.8	0.2	8959.5	9208.3	   102.0	     1.0	69.7	2128.5	399.6	0.000	0.0	0.0	29147.99	141075.96	62889.265	64228.53	7132.14	7307.30	75.44
OliveGIS	30set19	19:10:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	5479	12	31	1994	2642.8	0.2	8709.6	8925.5	   101.0	     1.0	66.3	2017.4	394.0	0.000	0.0	0.0	26583.33	127963.43	55327.711	43487.92	6562.41	6994.28	74.40
OliveGIS	30set19	19:10:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	5479	12	31	1994	2626.1	0.5	7510.5	7688.0	   117.0	     1.0	92.1	2394.6	446.3	0.000	0.0	0.0	31022.40	154557.27	80327.200	78145.07	7297.05	6463.15	79.56
OliveGIS	30set19	19:10:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	5479	12	31	1994	2637.1	0.2	8249.2	8517.6	   105.0	     1.0	75.7	2148.5	435.3	0.000	0.0	0.0	27114.91	133274.36	60991.511	65264.80	6805.49	6777.24	75.70
OliveGIS	30set19	19:10:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	5479	12	31	1994	2641.9	0.2	8752.6	9040.7	   102.0	     1.0	71.5	1944.1	395.8	0.000	0.0	0.0	24819.42	120519.33	52011.103	49576.99	6281.76	6891.06	72.57
OliveGIS	30set19	19:10:39	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	5479	12	31	1994	2622.0	1.6	7319.7	7477.8	   120.0	     1.0	135.3	2487.9	496.8	0.000	0.0	0.0	31458.14	158795.77	86965.503	80110.22	7107.87	6272.92	79.34
OliveGIS	30set19	19:10:46	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	5479	12	31	1994	2630.3	0.4	7658.4	7872.7	   115.0	     1.0	95.7	2338.4	538.1	0.000	0.0	0.0	28476.07	140765.31	65457.419	59368.07	6687.20	6395.18	77.13
OliveGIS	30set19	19:10:54	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	5479	12	31	1994	2644.3	0.2	8605.8	8947.2	   101.0	     1.0	74.3	1981.4	544.7	0.000	0.0	0.0	21351.25	103328.74	42823.284	32081.06	5374.32	6418.79	68.29
OliveGIS	30set19	19:11:02	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	5479	12	31	1994	2642.2	0.2	8386.5	8734.0	   100.0	     1.0	68.2	1854.7	422.2	0.000	0.0	0.0	19821.37	97604.02	41193.933	29437.74	5325.15	6259.07	68.28
OliveGIS	30set19	19:11:12	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	5479	12	31	1994	2634.0	0.6	7600.9	7794.6	   119.0	     1.0	110.9	2411.8	550.4	0.000	0.0	0.0	30191.57	151179.27	75411.333	63694.47	6965.53	6432.54	78.05
OliveGIS	30set19	19:11:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	5479	12	31	1994	2636.4	0.2	8906.9	9313.9	   104.0	     1.0	82.2	1999.7	541.8	0.000	0.0	0.0	21740.95	106631.10	43944.864	26278.18	5514.50	6596.94	67.54
OliveGIS	30set19	19:11:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	5479	12	31	1994	2640.7	0.3	8728.4	9184.0	   101.0	     1.0	76.9	1779.1	431.9	0.000	0.0	0.0	17878.90	89801.24	37349.473	23931.31	5026.99	6199.17	64.41
OliveGIS	30set19	19:11:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	5479	12	31	1994	2660.4	0.0	9183.3	9530.3	    93.0	     1.0	28.0	1713.9	374.3	0.000	0.0	0.0	26615.00	130031.37	59019.388	37845.03	7334.07	7465.11	74.61
OliveGIS	30set19	19:11:44	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	5479	12	31	1994	2623.9	0.8	7520.7	7750.8	   120.0	     1.0	129.9	2378.3	446.6	0.000	0.0	0.0	26942.16	134857.30	65513.920	50062.54	6104.82	6119.59	75.09
OliveGIS	30set19	19:11:52	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	5479	12	31	1994	2633.8	0.4	8234.4	8676.8	   107.0	     1.0	96.3	1999.0	432.6	0.000	0.0	0.0	16314.30	79881.42	31430.572	16183.54	4137.24	5515.01	60.80
OliveGIS	30set19	19:12:00	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.3750	37.3750	1	5479	12	31	1994	2642.8	0.1	7945.1	8513.7	    98.0	     1.0	65.9	1608.8	396.2	0.000	0.0	0.0	11889.15	62906.51	25280.342	11051.41	3769.61	4998.43	56.03
OliveGIS	30set19	19:12:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.3750	37.1250	1	5479	12	31	1994	2664.2	0.0	9268.7	9812.4	    91.0	     1.0	30.8	1442.1	373.9	0.000	0.0	0.0	18980.73	97728.73	41580.923	17484.82	5750.27	6748.59	65.51
OliveGIS	30set19	19:12:18	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.3750	36.8750	1	5479	12	31	1994	2659.5	0.0	9124.1	9451.9	    92.0	     1.0	31.1	1468.9	408.9	0.000	0.0	0.0	28634.38	139559.10	65409.619	30665.87	8135.39	7735.71	77.32
OliveGIS	30set19	19:12:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_209_ESP.txt	-6.1250	37.8750	1	5479	12	31	1994	2622.5	0.9	7453.7	7725.9	   119.0	     1.0	137.3	2292.5	445.3	0.000	0.0	0.0	24268.92	119643.98	53471.243	42815.35	5543.68	5957.83	73.20
