Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:07	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	2557	12	31	1986	2633.7	0.0	7723.9	7870.8	   127.0	     1.0	85.6	2267.6	467.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:13	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	2557	12	31	1986	2638.5	0.0	7715.7	7830.2	   123.0	     1.0	79.6	2184.5	426.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:18	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	2557	12	31	1986	2626.6	0.0	7975.4	8106.7	   137.0	     1.0	122.4	2499.5	509.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	2557	12	31	1986	2626.5	0.0	8036.3	8193.8	   130.0	     1.0	96.6	2304.7	505.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	2557	12	31	1986	2644.0	0.0	7879.8	8010.4	   126.0	     1.0	88.3	2134.0	433.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	2557	12	31	1986	2617.9	0.0	8516.6	8662.3	   139.0	     1.0	160.8	2515.4	556.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:37	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	2557	12	31	1986	2619.7	0.0	8184.0	8342.2	   133.0	     1.0	112.5	2385.9	588.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:42	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	2557	12	31	1986	2646.5	0.0	7918.5	8111.4	   125.0	     1.0	83.9	2141.0	601.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:51	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	2557	12	31	1986	2636.0	0.0	8246.5	8502.9	   122.0	     1.0	71.8	1961.3	453.4	0.000	0.0	0.0
OliveGIS	30set19	17:41:58	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	2557	12	31	1986	2616.9	0.0	8323.0	8466.4	   137.0	     1.0	133.1	2464.4	599.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:02	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	2557	12	31	1986	2628.4	0.0	7897.1	8098.3	   129.0	     1.0	96.0	2180.1	593.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:07	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	2557	12	31	1986	2633.3	0.0	7963.8	8259.9	   124.0	     1.0	83.8	1946.7	460.3	0.000	0.0	0.0
OliveGIS	30set19	17:42:12	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	2557	12	31	1986	2650.9	0.0	8568.1	8683.6	   111.0	     1.0	18.4	1829.9	398.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	2557	12	31	1986	2616.6	0.0	8481.8	8665.9	   137.0	     1.0	152.4	2369.9	505.8	0.000	0.0	0.0
OliveGIS	30set19	17:42:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	2557	12	31	1986	2632.4	0.0	7840.1	8093.9	   129.0	     1.0	111.8	2094.4	491.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:27	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.3750	37.3750	1	2557	12	31	1986	2639.2	0.0	7913.9	8450.4	   120.0	     1.0	68.0	1676.9	430.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.3750	37.1250	1	2557	12	31	1986	2655.5	0.0	8822.8	9193.1	   104.0	     1.0	21.9	1555.7	400.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:38	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.3750	36.8750	1	2557	12	31	1986	2640.6	0.0	8497.6	8643.1	   114.0	     1.0	22.9	1850.1	408.3	0.000	0.0	0.0
OliveGIS	30set19	17:42:43	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_209_ESP.txt	-6.1250	37.8750	1	2557	12	31	1986	2610.8	0.0	8490.9	8679.7	   136.0	     1.0	160.1	2337.0	499.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:48	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_210_ESP.txt	-6.1250	37.6250	1	2557	12	31	1986	2633.8	0.0	7914.8	8192.8	   129.0	     1.0	117.5	2041.1	483.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:53	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_211_ESP.txt	-6.1250	37.3750	1	2557	12	31	1986	2632.6	0.0	7742.4	8347.8	   120.0	     1.0	83.0	1619.3	419.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:59	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_212_ESP.txt	-6.1250	37.1250	1	2557	12	31	1986	2647.3	0.0	7983.1	8466.8	   111.0	     1.0	46.3	1530.2	405.7	0.000	0.0	0.0
