Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:11	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	10227	12	31	2007	2644.4	0.2	8313.4	8632.2	   108.0	     1.0	54.4	2268.3	398.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:16	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	10227	12	31	2007	2645.9	0.2	8567.4	8751.2	   108.0	     1.0	58.1	2250.0	384.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	10227	12	31	2007	2645.5	0.3	9409.7	9755.9	   116.0	     1.0	69.6	2600.6	440.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	10227	12	31	2007	2640.5	0.3	7777.6	8075.3	   111.0	     1.0	59.2	2342.9	430.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	10227	12	31	2007	2636.2	0.3	8432.3	8647.3	   109.0	     1.0	62.8	2244.1	390.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	10227	12	31	2007	2628.4	0.8	7768.8	8046.2	   122.0	     1.0	105.6	2626.3	493.1	0.000	0.0	0.0
OliveGIS	30set19	17:41:40	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	10227	12	31	2007	2649.1	0.3	7806.3	8073.7	   113.0	     1.0	69.1	2435.6	565.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:49	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	10227	12	31	2007	2646.9	0.2	8635.1	8959.1	   106.0	     1.0	55.0	2108.4	569.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:54	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	10227	12	31	2007	2645.3	0.2	8892.1	9155.6	   106.0	     1.0	55.4	2053.9	454.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:01	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	10227	12	31	2007	2645.4	0.4	8383.7	8653.9	   117.0	     1.0	81.1	2583.7	580.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:05	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	10227	12	31	2007	2643.5	0.3	8105.8	8423.3	   109.0	     1.0	60.7	2205.3	567.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:11	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	10227	12	31	2007	2653.6	0.3	8496.9	8793.9	   108.0	     1.0	62.4	2069.1	465.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:16	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	10227	12	31	2007	2671.9	0.0	8553.6	8723.7	    93.0	     1.0	19.1	1841.8	402.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	10227	12	31	2007	2645.1	0.6	9356.8	9685.5	   116.0	     1.0	93.6	2426.6	486.8	0.000	0.0	0.0
OliveGIS	30set19	17:42:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	10227	12	31	2007	2649.4	0.4	7966.0	8321.2	   108.0	     1.0	69.2	2044.6	466.7	0.000	0.0	0.0
OliveGIS	30set19	17:42:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.3750	37.3750	1	10227	12	31	2007	2664.1	0.2	8346.1	8802.9	   102.0	     1.0	46.9	1724.3	433.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:37	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.3750	37.1250	1	10227	12	31	2007	2673.6	0.0	9288.5	9604.6	    88.0	     1.0	19.0	1422.3	406.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:42	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.3750	36.8750	1	10227	12	31	2007	2662.2	0.0	8344.0	8538.0	    97.0	     1.0	26.8	1829.3	430.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:47	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_209_ESP.txt	-6.1250	37.8750	1	10227	12	31	2007	2646.2	0.6	8717.6	9023.8	   117.0	     1.0	98.5	2414.7	481.8	0.000	0.0	0.0
OliveGIS	30set19	17:42:51	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_210_ESP.txt	-6.1250	37.6250	1	10227	12	31	2007	2642.2	0.4	8060.6	8434.6	   108.0	     1.0	71.0	2010.8	459.1	0.000	0.0	0.0
OliveGIS	30set19	17:42:57	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_211_ESP.txt	-6.1250	37.3750	1	10227	12	31	2007	2657.2	0.3	8520.1	9048.0	   103.0	     1.0	55.7	1663.6	420.4	0.000	0.0	0.0
OliveGIS	30set19	17:43:03	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_212_ESP.txt	-6.1250	37.1250	1	10227	12	31	2007	2667.1	0.1	8540.5	8938.4	    90.0	     1.0	33.5	1419.8	413.0	0.000	0.0	0.0
OliveGIS	30set19	17:43:08	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_213_ESP.txt	-6.1250	36.8750	1	10227	12	31	2007	2664.7	0.5	8393.1	8695.2	   101.0	     1.0	51.3	1725.3	448.0	0.000	0.0	0.0
OliveGIS	30set19	17:43:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_214_ESP.txt	-6.1250	36.6250	1	10227	12	31	2007	2665.2	0.2	8356.3	8530.0	    98.0	     1.0	32.6	1947.6	422.1	0.000	0.0	0.0
