Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	9131	12	30	2004	2657.7	0.0	8379.5	9045.4	   110.0	     1.0	49.5	1992.2	393.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:16	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	9131	12	30	2004	2671.9	0.0	8382.1	8971.2	   110.0	     1.0	49.5	2024.4	380.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	9131	12	30	2004	2643.0	0.1	6770.6	7175.4	   117.0	     1.0	65.7	2275.6	430.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	9131	12	30	2004	2656.4	0.0	7768.3	8380.2	   113.0	     1.0	53.7	2054.4	429.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	9131	12	30	2004	2657.7	0.0	8020.7	8631.5	   111.0	     1.0	53.1	2021.5	389.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	9131	12	30	2004	2648.6	0.3	6637.0	7054.5	   126.0	     1.0	95.8	2363.1	492.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:40	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	9131	12	30	2004	2649.0	0.1	7123.4	7593.2	   116.0	     1.0	67.8	2196.9	559.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:48	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	9131	12	30	2004	2675.4	0.0	8516.5	9268.0	   108.0	     1.0	51.5	1932.0	569.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:53	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	9131	12	30	2004	2657.4	0.0	8453.2	9173.6	   107.0	     1.0	47.7	1886.5	431.7	0.000	0.0	0.0
OliveGIS	30set19	17:42:00	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	9131	12	30	2004	2651.2	0.2	6553.1	6953.2	   119.0	     1.0	79.0	2316.8	567.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:05	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	9131	12	30	2004	2663.1	0.0	7877.0	8564.7	   111.0	     1.0	56.6	2008.7	565.7	0.000	0.0	0.0
OliveGIS	30set19	17:42:10	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	9131	12	30	2004	2667.5	0.0	8113.1	8852.3	   109.0	     1.0	53.9	1882.2	447.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:15	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	9131	12	30	2004	2684.0	0.0	9587.4	10265.9	    96.0	     1.0	14.0	1691.6	371.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	9131	12	30	2004	2644.0	0.3	6547.6	6995.0	   123.0	     1.0	91.1	2281.2	467.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	9131	12	30	2004	2648.6	0.1	7473.2	8184.6	   113.0	     1.0	64.4	1982.5	456.1	0.000	0.0	0.0
OliveGIS	30set19	17:42:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.3750	37.3750	1	9131	12	30	2004	2668.5	0.0	8954.2	10084.7	   103.0	     1.0	40.9	1675.1	398.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.3750	37.1250	1	9131	12	30	2004	2686.5	0.0	10182.9	11205.6	    93.0	     1.0	15.3	1434.6	358.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:41	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.3750	36.8750	1	9131	12	30	2004	2675.3	0.0	8865.7	9620.5	    98.0	     1.0	17.1	1585.9	336.7	0.000	0.0	0.0
