Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:07	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	4383	12	31	1991	2635.7	0.0	7352.1	8190.4	   118.0	     1.0	79.6	1954.0	459.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	4383	12	31	1991	2649.4	0.0	7588.5	8247.9	   118.0	     1.0	85.0	1966.1	451.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:18	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	4383	12	31	1991	2627.2	0.0	7936.8	8925.4	   131.0	     1.0	109.2	2180.2	494.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:23	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	4383	12	31	1991	2641.8	0.0	7441.3	8318.0	   121.0	     1.0	86.8	1980.8	500.1	0.000	0.0	0.0
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	4383	12	31	1991	2638.9	0.0	7722.5	8473.7	   119.0	     1.0	91.1	1943.7	465.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	4383	12	31	1991	2623.8	0.1	7688.1	8666.0	   133.0	     1.0	134.0	2242.1	525.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:38	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	4383	12	31	1991	2634.5	0.0	7553.1	8473.5	   125.0	     1.0	103.4	2136.2	605.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:43	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	4383	12	31	1991	2643.3	0.0	7813.1	8724.2	   114.0	     1.0	77.5	1901.8	625.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:51	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	4383	12	31	1991	2654.9	0.0	8126.8	8986.6	   114.0	     1.0	79.6	1815.8	541.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:58	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	4383	12	31	1991	2633.4	0.1	7986.7	8930.1	   132.0	     1.0	120.7	2249.4	616.1	0.000	0.0	0.0
