Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:07	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	4018	12	31	1990	2625.8	0.0	7085.3	7485.4	    99.0	     1.0	36.9	1860.8	444.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	4018	12	31	1990	2629.7	0.0	7219.6	7478.6	    98.0	     1.0	41.4	1885.3	403.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:18	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	4018	12	31	1990	2620.0	0.0	6540.9	6959.6	   108.0	     1.0	51.4	2102.9	475.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:23	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	4018	12	31	1990	2638.1	0.0	6913.1	7317.1	   102.0	     1.0	40.2	1905.7	490.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	4018	12	31	1990	2641.4	0.0	7266.2	7572.2	    99.0	     1.0	45.0	1864.2	418.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	4018	12	31	1990	2610.8	0.0	6383.0	6835.7	   115.0	     1.0	79.4	2124.0	501.4	0.000	0.0	0.0
OliveGIS	30set19	17:41:38	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	4018	12	31	1990	2623.5	0.0	6581.8	6961.8	   103.0	     1.0	51.8	1963.6	517.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:42	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	4018	12	31	1990	2640.9	0.0	7259.2	7664.0	    94.0	     1.0	37.6	1652.9	534.4	0.000	0.0	0.0
OliveGIS	30set19	17:41:51	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	4018	12	31	1990	2634.2	0.0	7729.9	8071.3	    92.0	     1.0	37.6	1588.6	415.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:58	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	4018	12	31	1990	2630.6	0.0	6626.6	6995.8	   107.0	     1.0	61.5	2071.1	532.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:03	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	4018	12	31	1990	2625.0	0.0	6913.8	7334.0	    95.0	     1.0	41.9	1715.1	530.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:08	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	4018	12	31	1990	2638.3	0.0	7415.0	7808.4	    93.0	     1.0	43.5	1559.4	411.8	0.000	0.0	0.0
OliveGIS	30set19	17:42:13	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	4018	12	31	1990	2653.0	0.0	9772.4	10106.7	    81.0	     1.0	9.9	1220.5	354.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:18	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	4018	12	31	1990	2626.2	0.0	6650.2	7036.4	   108.0	     1.0	70.6	2006.0	484.8	0.000	0.0	0.0
