Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	9497	12	31	2005	2641.5	1.5	9825.6	10151.1	   107.0	     1.0	135.1	1535.5	368.4	0.000	0.0	0.0
OliveGIS	30set19	17:41:16	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	9497	12	31	2005	2651.2	1.9	9852.2	10046.7	   108.0	     1.0	148.5	1437.7	348.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	9497	12	31	2005	2636.9	2.3	7973.8	8310.7	   113.0	     1.0	158.8	1719.9	399.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	9497	12	31	2005	2643.3	1.7	9270.8	9603.6	   109.0	     1.0	141.5	1559.5	403.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	9497	12	31	2005	2645.5	2.3	9776.4	10034.9	   108.0	     1.0	154.6	1401.3	354.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	9497	12	31	2005	2630.1	6.0	8331.4	8726.6	   118.0	     1.0	208.5	1796.3	417.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:40	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	9497	12	31	2005	2642.2	2.7	8509.1	8899.8	   111.0	     1.0	164.2	1594.3	498.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:49	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	9497	12	31	2005	2647.7	1.7	9320.0	9695.8	   105.0	     1.0	140.5	1397.0	505.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:54	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	9497	12	31	2005	2656.6	2.1	9419.3	9720.1	   105.0	     1.0	144.2	1261.6	371.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:00	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	9497	12	31	2005	2635.7	3.5	8054.5	8396.5	   114.0	     1.0	179.6	1668.5	507.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:05	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	9497	12	31	2005	2652.5	2.0	9699.6	10120.2	   108.0	     1.0	148.6	1437.5	502.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:10	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	9497	12	31	2005	2656.4	2.9	9284.4	9672.2	   106.0	     1.0	154.7	1205.4	381.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:15	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	9497	12	31	2005	2655.8	0.4	9734.3	9935.2	    99.0	     1.0	72.6	1269.9	323.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	9497	12	31	2005	2640.5	3.9	8023.2	8382.9	   114.0	     1.0	188.2	1601.7	379.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:25	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	9497	12	31	2005	2655.6	2.1	9395.5	9859.8	   108.0	     1.0	154.3	1348.8	368.7	0.000	0.0	0.0
