Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:08	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	5114	12	31	1993	2635.3	0.0	8988.0	9367.5	   103.0	     1.0	66.4	2469.5	516.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	5114	12	31	1993	2638.5	0.0	8861.4	9177.1	   103.0	     1.0	72.2	2384.2	518.1	0.000	0.0	0.0
OliveGIS	30set19	17:41:19	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	5114	12	31	1993	2626.3	0.1	7230.6	7518.6	   111.0	     1.0	93.9	2731.0	566.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	5114	12	31	1993	2632.7	0.0	8505.5	8867.3	   105.0	     1.0	72.0	2489.6	562.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	5114	12	31	1993	2639.9	0.0	8878.5	9259.5	   103.0	     1.0	78.3	2333.6	532.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	5114	12	31	1993	2625.1	0.9	7180.4	7463.0	   121.0	     1.0	168.4	2771.2	597.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:38	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	5114	12	31	1993	2636.3	0.2	7714.2	8106.6	   108.0	     1.0	104.6	2540.9	639.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:44	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	5114	12	31	1993	2635.9	0.1	9601.9	10173.3	    99.0	     1.0	80.3	2255.0	633.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:52	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	5114	12	31	1993	2640.3	0.0	9703.9	10289.8	    99.0	     1.0	80.1	2062.9	540.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:59	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	5114	12	31	1993	2634.7	0.5	7217.6	7555.0	   111.0	     1.0	124.6	2626.0	648.7	0.000	0.0	0.0
