Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:06	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.375	37.625	1	731	12	31	Std	10.8786218701223	0.393335281506962	2092.65623342102	2167.75728660042	8.36282139048751	30	23.5074996592552	253.333726920444	164.945725974459	0	0	0
OliveGIS	30set19	17:41:12	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.375	37.375	1	731	12	31	Std	12.8615371527293	0.384528372120338	731.655248443358	709.523866163199	8.02295557085754	30	26.8239719516773	251.424332530695	178.903364398503	0	0	0
OliveGIS	30set19	17:41:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.125	37.875	1	731	12	31	Std	9.85143025965872	0.577798039727242	1962.36901086826	2040.0259626475	9.34153990603754	30	28.0010829018837	269.226936898454	172.974199956452	0	0	0
OliveGIS	30set19	17:41:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.125	37.625	1	731	12	31	Std	10.8971265853018	0.430196426667216	1958.12365130323	2027.577462375	8.66098399018038	30	24.6296496864686	258.009452758312	183.47947240251	0	0	0
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.125	37.375	1	731	12	31	Std	12.6323048742809	0.480373417967372	666.710572930617	636.879558986762	8.21996448240222	30	27.8283426594617	254.865414765672	182.102628794296	0	0	0
OliveGIS	30set19	17:41:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.875	38.125	1	731	12	31	Std	8.26963424673137	1.25469692269332	676.951055167177	724.157905051292	8.70730965220086	30	34.9942517447139	262.440804140974	167.98255943955	0	0	0
OliveGIS	30set19	17:41:37	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.875	37.875	1	731	12	31	Std	10.6171846171856	0.601425509666959	1900.02213698235	1987.01866358542	8.7355134595683	30	28.4389422584879	268.150328077882	184.209951588854	0	0	0
OliveGIS	30set19	17:41:41	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.875	37.625	1	731	12	31	Std	12.6834383822133	0.392808923746282	1694.66823619215	1764.82434533767	8.03269182348199	30	24.4079316296318	252.052042359254	200.950629866338	0	0	0
OliveGIS	30set19	17:41:50	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.875	37.375	1	731	12	31	Std	12.7333217488062	0.432700687609196	633.498051453516	631.005726370723	8.05790823089164	30	26.1082723491515	252.466726725421	199.532525191246	0	0	0
OliveGIS	30set19	17:41:57	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.625	37.875	1	731	12	31	Std	9.6896105042534	0.755820327734106	1652.34013311598	1728.15137015278	9.01983765177444	30	31.0304716756577	274.598443792628	196.436450605372	0	0	0
OliveGIS	30set19	17:42:02	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.625	37.625	1	731	12	31	Std	12.3251210620992	0.457077170978693	1652.67734797381	1712.05082135331	8.4831814678275	30	25.7139132248153	255.768239110979	198.273084319373	0	0	0
OliveGIS	30set19	17:42:06	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.625	37.375	1	731	12	31	Std	12.4714552239223	0.59716764430292	741.72410169448	735.913062089554	8.23198136789554	30	27.7456791707047	255.567610237093	195.034755788596	0	0	0
OliveGIS	30set19	17:42:11	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.625	37.125	1	731	12	31	Std	16.3501471046847	0.0730296743340222	917.947107158267	929.220439580046	7.73438359891546	30	13.8840171072526	256.100213862132	173.349617625868	0	0	0
OliveGIS	30set19	17:42:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.375	37.875	1	731	12	31	Std	9.91338639845423	0.931591149037773	758.053795258455	797.930262854662	8.78275478475833	30	33.5495141030645	260.228840053139	192.147357515007	0	0	0
OliveGIS	30set19	17:42:21	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.375	37.625	1	731	12	31	Std	11.6911249372697	0.554200262571647	1624.08104256764	1687.89677010777	8.55247493923291	30	27.6579811182998	244.543469586169	188.551369536323	0	0	0
OliveGIS	30set19	17:42:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.375	37.375	1	731	12	31	Std	12.6989460147312	0.294177208303188	693.375733539954	730.498967255204	7.95995725743737	30	22.6249623102499	253.314724422398	197.415395206067	0	0	0
OliveGIS	30set19	17:42:32	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.375	37.125	1	731	12	31	Std	16.5127105344762	0.0746639983102845	975.486871660305	988.468245851869	7.05487521986152	30	13.18360397589	251.010473198176	186.569104759	0	0	0
OliveGIS	30set19	17:42:37	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.375	36.875	1	731	12	31	Std	15.6544294344937	0.14656997857914	732.547041022175	728.229030349435	7.47747575577219	30	17.5068278962382	290.531840125031	217.893253417947	0	0	0
