Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:06	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	1826	12	30	1984	2625.8	0.0	8410.1	8685.5	   114.0	     1.0	92.5	2568.4	486.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:13	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	1826	12	30	1984	2619.9	0.0	8764.1	9049.3	   113.0	     1.0	89.3	2450.6	421.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	1826	12	30	1984	2617.5	0.0	6905.3	6992.4	   122.0	     1.0	121.0	2898.2	524.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	1826	12	30	1984	2618.6	0.0	7777.4	7998.1	   116.0	     1.0	100.6	2666.9	529.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:28	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	1826	12	30	1984	2619.3	0.0	8592.8	8900.7	   114.0	     1.0	96.8	2458.0	427.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:33	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	1826	12	30	1984	2609.1	0.4	6430.6	6535.9	   128.0	     1.0	157.5	2867.5	631.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:37	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	1826	12	30	1984	2617.9	0.0	7529.8	7737.0	   119.0	     1.0	114.8	2720.8	622.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:41	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	1826	12	30	1984	2619.0	0.0	8577.3	9029.9	   112.0	     1.0	89.7	2408.4	631.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:50	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	1826	12	30	1984	2627.2	0.0	9034.9	9560.1	   111.0	     1.0	81.2	2251.2	474.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:57	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	1826	12	30	1984	2616.1	0.1	6749.4	6864.2	   125.0	     1.0	133.3	2874.2	637.8	0.000	0.0	0.0
