Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:08	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	6209	12	30	1996	2668.1	0.1	9183.3	9549.8	   112.0	     1.0	55.8	2283.2	910.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	6209	12	30	1996	2670.3	0.0	8182.9	8485.6	   110.0	     1.0	49.4	2185.9	964.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:19	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	6209	12	30	1996	2650.1	0.3	9581.2	9807.3	   120.0	     1.0	75.0	2556.6	953.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	6209	12	30	1996	2658.1	0.1	9159.8	9448.4	   115.0	     1.0	60.7	2347.5	1003.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	6209	12	30	1996	2676.2	0.0	8105.7	8384.5	   111.0	     1.0	54.1	2184.5	988.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	6209	12	30	1996	2638.1	0.7	7517.9	7696.6	   128.0	     1.0	103.6	2672.4	999.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:39	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	6209	12	30	1996	2646.4	0.2	9165.7	9522.5	   116.0	     1.0	68.3	2404.8	1108.3	0.000	0.0	0.0
OliveGIS	30set19	17:41:44	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	6209	12	30	1996	2660.0	0.0	9476.2	9979.7	   109.0	     1.0	51.9	2131.5	1198.2	0.000	0.0	0.0
OliveGIS	30set19	17:41:52	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	6209	12	30	1996	2674.0	0.0	8653.4	9121.8	   107.0	     1.0	43.7	1897.0	1146.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:59	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	6209	12	30	1996	2649.5	0.3	7538.1	7741.8	   121.0	     1.0	78.8	2533.0	1189.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:04	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	6209	12	30	1996	2656.9	0.1	9142.3	9540.2	   111.0	     1.0	57.1	2211.5	1195.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	6209	12	30	1996	2669.7	0.1	8360.3	8814.0	   107.0	     1.0	50.3	1924.4	1126.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	6209	12	30	1996	2695.8	0.0	10959.0	11378.4	    98.0	     1.0	13.1	1630.1	972.7	0.000	0.0	0.0
OliveGIS	30set19	17:42:19	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	6209	12	30	1996	2638.0	0.5	7446.2	7709.8	   122.0	     1.0	87.0	2462.7	1083.7	0.000	0.0	0.0
