Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:08	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	6575	12	31	1997	2637.3	0.0	9058.9	9341.7	    88.0	     1.0	25.5	1698.6	811.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:15	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	6575	12	31	1997	2636.1	0.0	8925.3	9125.3	    87.0	     1.0	24.1	1609.5	760.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:19	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	6575	12	31	1997	2632.8	0.0	8899.9	9323.2	    93.0	     1.0	39.4	2048.5	867.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	6575	12	31	1997	2634.1	0.0	8607.4	8881.1	    89.0	     1.0	28.7	1804.8	890.1	0.000	0.0	0.0
OliveGIS	30set19	17:41:30	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	6575	12	31	1997	2639.2	0.0	8569.4	8772.6	    88.0	     1.0	27.2	1630.8	764.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:34	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	6575	12	31	1997	2615.6	0.0	7668.1	8076.1	    96.0	     1.0	61.5	2125.8	922.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:39	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	6575	12	31	1997	2638.4	0.0	8381.9	8730.1	    90.0	     1.0	37.2	1836.5	957.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:44	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	6575	12	31	1997	2635.3	0.0	9385.8	9644.7	    85.0	     1.0	25.1	1518.8	984.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:52	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	6575	12	31	1997	2648.7	0.0	9388.8	9589.3	    84.0	     1.0	21.0	1335.5	827.9	0.000	0.0	0.0
OliveGIS	30set19	17:41:59	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	6575	12	31	1997	2630.7	0.0	8078.7	8430.2	    93.0	     1.0	45.2	2008.1	1006.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:04	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_210_ESP.txt	-6.6250	37.6250	1	6575	12	31	1997	2636.4	0.0	8615.4	8877.8	    88.0	     1.0	29.1	1618.3	979.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:09	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_211_ESP.txt	-6.6250	37.3750	1	6575	12	31	1997	2635.5	0.0	8899.8	9132.9	    85.0	     1.0	25.1	1372.8	822.2	0.000	0.0	0.0
OliveGIS	30set19	17:42:14	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_212_ESP.txt	-6.6250	37.1250	1	6575	12	31	1997	2655.9	0.0	10848.7	10917.5	    77.0	     1.0	3.6	984.4	738.7	0.000	0.0	0.0
OliveGIS	30set19	17:42:19	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_209_ESP.txt	-6.3750	37.8750	1	6575	12	31	1997	2636.1	0.0	8416.0	8768.8	    94.0	     1.0	49.6	1941.2	860.4	0.000	0.0	0.0
OliveGIS	30set19	17:42:24	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_210_ESP.txt	-6.3750	37.6250	1	6575	12	31	1997	2639.0	0.0	8924.5	9189.7	    87.0	     1.0	31.3	1518.0	821.3	0.000	0.0	0.0
OliveGIS	30set19	17:42:29	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_211_ESP.txt	-6.3750	37.3750	1	6575	12	31	1997	2655.7	0.0	10248.0	10461.4	    82.0	     1.0	19.4	1077.0	745.6	0.000	0.0	0.0
OliveGIS	30set19	17:42:35	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_212_ESP.txt	-6.3750	37.1250	1	6575	12	31	1997	2655.3	0.0	10973.6	11030.1	    76.0	     1.0	4.9	716.6	714.9	0.000	0.0	0.0
OliveGIS	30set19	17:42:40	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1415_213_ESP.txt	-6.3750	36.8750	1	6575	12	31	1997	2649.6	0.0	10720.2	10782.2	    80.0	     1.0	6.3	1048.8	735.8	0.000	0.0	0.0
OliveGIS	30set19	17:42:45	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_209_ESP.txt	-6.1250	37.8750	1	6575	12	31	1997	2624.1	0.0	8387.2	8732.5	    94.0	     1.0	54.2	1918.2	834.5	0.000	0.0	0.0
OliveGIS	30set19	17:42:50	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_210_ESP.txt	-6.1250	37.6250	1	6575	12	31	1997	2628.5	0.0	8977.3	9245.6	    87.0	     1.0	33.7	1465.1	778.3	0.000	0.0	0.0
OliveGIS	30set19	17:42:55	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_211_ESP.txt	-6.1250	37.3750	1	6575	12	31	1997	2634.4	0.0	11049.6	11303.3	    82.0	     1.0	24.7	1033.6	716.4	0.000	0.0	0.0
OliveGIS	30set19	17:43:01	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_212_ESP.txt	-6.1250	37.1250	1	6575	12	31	1997	2659.8	0.0	10461.8	10558.8	    78.0	     1.0	11.7	739.1	726.5	0.000	0.0	0.0
OliveGIS	30set19	17:43:07	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_213_ESP.txt	-6.1250	36.8750	1	6575	12	31	1997	2641.9	0.0	10870.0	10971.9	    82.0	     1.0	17.6	1043.7	723.8	0.000	0.0	0.0
OliveGIS	30set19	17:43:12	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_214_ESP.txt	-6.1250	36.6250	1	6575	12	31	1997	2659.0	0.0	10350.6	10409.8	    80.0	     1.0	8.2	1248.6	697.5	0.000	0.0	0.0
OliveGIS	30set19	17:43:17	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1416_215_ESP.txt	-6.1250	36.3750	1	6575	12	31	1997	2636.2	0.0	9471.0	9524.4	    86.0	     1.0	21.8	1156.9	627.5	0.000	0.0	0.0
OliveGIS	30set19	17:43:22	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1417_208_ESP.txt	-5.8750	38.1250	1	6575	12	31	1997	2622.5	0.2	7755.3	8135.2	   101.0	     1.0	81.0	2102.8	776.7	0.000	0.0	0.0
OliveGIS	30set19	17:43:27	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1417_209_ESP.txt	-5.8750	37.8750	1	6575	12	31	1997	2621.2	0.0	8232.0	8553.4	    93.0	     1.0	51.4	1806.5	779.2	0.000	0.0	0.0
