Soil water conditions for each weather station location.
Station	SoilWater	SoilWaterMax	PermanentWiltingPoint
agmerra_1417_193_ESP.txt	215.85	4384.90	2037.00
agmerra_1417_194_ESP.txt	216.00	4384.90	2037.00
agmerra_1417_195_ESP.txt	217.99	4384.90	2037.00
agmerra_1417_196_ESP.txt	218.07	4384.90	2037.00
agmerra_1417_197_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_198_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_199_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_200_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_201_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_202_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_203_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_204_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_205_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_206_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_207_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_208_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_209_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_210_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_211_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_212_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_213_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_214_ESP.txt	219.24	4384.90	2037.00
agmerra_1417_215_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_187_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_188_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_189_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_190_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_191_ESP.txt	215.83	4384.90	2037.00
agmerra_1418_192_ESP.txt	215.68	4384.90	2037.00
agmerra_1418_193_ESP.txt	215.80	4384.90	2037.00
agmerra_1418_194_ESP.txt	215.92	4384.90	2037.00
agmerra_1418_195_ESP.txt	217.90	4384.90	2037.00
agmerra_1418_196_ESP.txt	217.88	4384.90	2037.00
agmerra_1418_197_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_198_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_199_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_200_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_201_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_202_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_203_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_204_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_205_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_206_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_207_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_208_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_209_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_210_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_211_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_212_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_213_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_214_ESP.txt	219.24	4384.90	2037.00
agmerra_1418_215_ESP.txt	219.24	4384.90	2037.00
