Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83
OliveGIS	30set19	17:41:10	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_210_ESP.txt	-7.3750	37.6250	1	9862	12	31	2006	2635.5	0.1	8128.4	8465.2	   110.0	     1.0	83.5	1707.3	640.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:16	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1411_211_ESP.txt	-7.3750	37.3750	1	9862	12	31	2006	2634.0	0.1	8477.8	8686.7	   109.0	     1.0	90.1	1609.5	644.7	0.000	0.0	0.0
OliveGIS	30set19	17:41:20	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_209_ESP.txt	-7.1250	37.8750	1	9862	12	31	2006	2617.2	0.3	8458.4	8878.0	   117.0	     1.0	104.4	1942.4	677.5	0.000	0.0	0.0
OliveGIS	30set19	17:41:26	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_210_ESP.txt	-7.1250	37.6250	1	9862	12	31	2006	2625.2	0.1	8427.4	8797.4	   112.0	     1.0	88.1	1738.1	697.8	0.000	0.0	0.0
OliveGIS	30set19	17:41:31	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1412_211_ESP.txt	-7.1250	37.3750	1	9862	12	31	2006	2634.5	0.1	8465.9	8722.9	   109.0	     1.0	94.9	1573.7	658.1	0.000	0.0	0.0
OliveGIS	30set19	17:41:36	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_208_ESP.txt	-6.8750	38.1250	1	9862	12	31	2006	2617.0	1.2	7304.4	7727.6	   121.0	     1.0	145.3	1995.4	692.6	0.000	0.0	0.0
OliveGIS	30set19	17:41:40	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_209_ESP.txt	-6.8750	37.8750	1	9862	12	31	2006	2628.8	0.3	8100.0	8499.0	   115.0	     1.0	101.3	1791.2	785.4	0.000	0.0	0.0
OliveGIS	30set19	17:41:49	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_210_ESP.txt	-6.8750	37.6250	1	9862	12	31	2006	2644.8	0.0	8129.0	8489.5	   106.0	     1.0	81.3	1558.4	813.0	0.000	0.0	0.0
OliveGIS	30set19	17:41:54	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1413_211_ESP.txt	-6.8750	37.3750	1	9862	12	31	2006	2633.7	0.1	8566.9	8870.2	   105.0	     1.0	83.1	1401.2	710.0	0.000	0.0	0.0
OliveGIS	30set19	17:42:01	D:\wx_medgold\wx_agmerra_andalusia\agmerra_1414_209_ESP.txt	-6.6250	37.8750	1	9862	12	31	2006	2630.3	0.4	8525.9	8923.0	   117.0	     1.0	112.0	1873.2	811.7	0.000	0.0	0.0
