Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	ddbMinus10	ddbMinus83	OFEgDays	OFLrDays	OFPuDays	OFAdDays	OfPupSum	DamFrSum	PrcntAtkd
OliveGIS	08Feb21	4:06:30-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_568_568_ESP-AN.txt	-3.9501	36.7500	1	8401	12	31	1993	2627.7	2.7	8148.3	8172.1	   113.0	     1.0	130.7	1846.5	265.5	0.000	0.0	0.0	23709.08	116603.69	49856.235	24654.08	6070.01	6389.82	74.00
OliveGIS	08Feb21	4:06:37-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_649_649_ESP-AN.txt	-3.5501	38.1500	1	8401	12	31	1993	2599.3	11.8	8388.3	9007.5	   130.0	     1.0	274.6	1461.5	237.4	0.000	0.0	0.0	10513.08	53798.74	19996.804	6682.74	2866.40	4416.67	46.70
OliveGIS	08Feb21	4:06:43-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_883_883_ESP-AN.txt	-2.0501	37.8500	1	8401	12	31	1993	2428.4	27.4	840.8	841.7	   144.0	     1.0	444.8	2313.3	228.2	0.000	0.0	0.0	4233.26	24143.36	50161.252	14944.99	984.55	720.33	80.16
OliveGIS	08Feb21	4:06:49-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_210_210_ESP-AN.txt	-5.7501	37.2500	1	8401	12	31	1993	2625.4	6.1	9120.7	9392.8	   120.0	     1.0	207.6	1522.2	283.4	0.000	0.0	0.0	12466.37	63244.05	23458.370	5474.40	3436.14	5105.53	51.91
OliveGIS	08Feb21	4:06:55-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_847_847_ESP-AN.txt	-2.3501	37.7500	1	8401	12	31	1993	2268.5	36.1	52.0	52.2	   148.0	     1.0	526.1	2388.0	195.5	0.000	0.0	0.0	422.13	2308.16	14086.537	3007.84	88.11	53.28	81.62
OliveGIS	08Feb21	4:07:01-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_30_30_ESP-AN.txt	-7.0501	37.6500	1	8401	12	31	1993	2625.8	0.1	8693.3	8791.4	   125.0	     1.0	140.8	2008.5	269.6	0.000	0.0	0.0	25560.11	123888.91	53280.248	31970.71	6122.44	6718.05	73.01
OliveGIS	08Feb21	4:07:08-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_289_289_ESP-AN.txt	-5.3501	36.3500	1	8401	12	31	1993	2634.0	0.0	8048.5	7919.3	   110.0	     1.0	37.0	2203.6	344.7	0.000	0.0	0.0	38258.69	186348.00	98976.923	84644.07	9768.28	7214.35	85.32
OliveGIS	08Feb21	4:07:14-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_12_12_ESP-AN.txt	-7.2501	37.4500	1	8401	12	31	1993	2617.8	0.2	8474.8	8550.9	   123.0	     1.0	122.1	2048.3	296.9	0.000	0.0	0.0	29129.61	139009.94	61955.138	40585.34	6970.89	6923.82	77.35
OliveGIS	08Feb21	4:07:21-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_667_667_ESP-AN.txt	-3.4501	38.2500	1	8401	12	31	1993	2601.3	17.5	8771.5	9343.3	   134.0	     1.0	329.3	1568.3	244.2	0.000	0.0	0.0	16209.62	81299.51	31982.814	9616.25	4086.81	5604.26	57.35
OliveGIS	08Feb21	4:07:27-PM	/filesystem/bddff1c3-321f-4905-aa2c-1bea027d759c/output/eurocordex-noa_111_111_ESP-AN.txt	-6.2501	36.6500	1	8401	12	31	1993	2620.6	0.4	8977.8	8946.6	   117.0	     1.0	104.2	1915.4	361.0	0.000	0.0	0.0	38307.95	189135.36	99965.900	40045.65	10449.35	7791.24	83.35
